Source	Target	Weigth
August Oikarinen	Johan Kauppinen	2
August Oikarinen	Tuomas Piispa Ursin	2
August Oikarinen	Juho Nestor Nurmi	2
August Oikarinen	Juho Taawi Tuoda	2
August Oikarinen	Juho Kustaa Rantanen	2
Maria Helena Sohlmanille	Vilhelmina Lampénille	2
Wilho Aaltonen	Wäinö Sigfrid Forsströmin	2
Wilho Aaltonen	Wäinö Heik	2
Wilho Aaltonen	Wäinö Heikki Hakkarainen	2
Aino Kallas	Eino Leino	2
Aino Kallas	ARVID JÄRNEFELT	2
Frans Oskar Nurmi	Johan Nurminen	2
Frans Oskar Nurmi	Johan Urho Rantala	2
Frans Oskar Nurmi	Henrik Filppulan	2
Frans Oskar Nurmi	Wäinö Sigfrid Forsströmin	2
Frans Oskar Nurmi	Juho Anders Ahlgrenin	2
Frans Oskar Nurmi	Jaakko Kallio	2
Frans Oskar Nurmi	Kalle Kantola	2
Frans Oskar Nurmi	Juho Myntti	2
Frans Oskar Nurmi	Gustaf Oskar Rantala	2
Frans Oskar Nurmi	Kaarlo Niininen	2
Frans Oskar Nurmi	Henrik Wiktor Merisaari	2
Frans Oskar Nurmi	Karl Saaristo	2
Frans Oskar Nurmi	Isak Lehtinen	2
Frans Oskar Nurmi	Johan Kauppinen	2
Frans Oskar Nurmi	Johan Alfred Mäkipää	2
Frans Oskar Nurmi	Richard Lindroosin	2
Frans Oskar Nurmi	Kalle Jäntti	2
Frans Oskar Nurmi	Niklas Wirtasen	2
Frans Oskar Nurmi	Wilho Aaltonen	2
Frans Oskar Nurmi	Kustaa Wilhelm Palmu	2
Frans Oskar Nurmi	Otto Sallinen	2
Frans Oskar Nurmi	Wilhelm Jaakkola	2
Frans Oskar Nurmi	Johan Arthur Taimi	2
Frans Oskar Nurmi	Matti Veijalainen	2
Frans Oskar Nurmi	Hjalmar Nieminen	2
Frans Oskar Nurmi	Juho Kustaa Rantanen	2
Frans Oskar Nurmi	Jooseppi Rajala	2
Frans Oskar Nurmi	Kustaa Emil Aaltonen	2
Frans Oskar Nurmi	Kaarle Kustaa Grönbergin	2
Frans Oskar Nurmi	Wäinö Heikki Hakkarainen	2
Frans Oskar Nurmi	Tuomas Piispa Ursin	2
Frans Oskar Nurmi	Juho Nestor Nurmi	2
Frans Oskar Nurmi	Juho Taawi Tuoda	2
Frans Oskar Nurmi	Juho Oskar Jokinen	2
Edvard Valpas	Lauri Lettomäki	2
Edvard Valpas	Vilho Mantere	2
Edvard Valpas	Miina Sillanpää	2
Edvard Valpas	Kaarlo Terhi	2
Adolf Salonen	Johan Nurminen	2
Adolf Salonen	Johan Urho Rantala	2
Adolf Salonen	Henrik Filppulan	2
Adolf Salonen	Wäinö Sigfrid Forsströmin	2
Adolf Salonen	Juho Anders Ahlgrenin	2
Adolf Salonen	Jaakko Kallio	2
Adolf Salonen	Kalle Kantola	2
Adolf Salonen	Frans Johan Emil Leschin	2
Adolf Salonen	Arndt Auwisen	2
Adolf Salonen	Kaarlo Niininen	2
Adolf Salonen	Henrik Wiktor Merisaari	2
Adolf Salonen	Kaarle Kustaa Grönbergin	2
Adolf Salonen	Antti Jokinen	2
Adolf Salonen	Karl Saaristo	2
Adolf Salonen	Isak Lehtinen	2
Adolf Salonen	Wäinö Heikki Hakkarainen	2
Adolf Salonen	Juho Nestor Nurmi	2
Adolf Salonen	Edward Pohjatähti	2
Adolf Salonen	Richard Lindroosin	2
Adolf Salonen	Johan Alfred Mäkipää	2
Adolf Salonen	Kalle Jäntti	2
Adolf Salonen	Alarik Emil Sikanen	2
Adolf Salonen	Kustaa Emil Aaltonen	2
Adolf Salonen	Wilho Aaltonen	2
Adolf Salonen	August Oikarinen	2
Adolf Salonen	Kustaa Wilhelm Palmu	2
Adolf Salonen	Frans Oskar Nurmi	2
Adolf Salonen	Otto Sallinen	2
Adolf Salonen	Niklas Wirtasen	2
Adolf Salonen	Johan Arthur Taimi	2
Adolf Salonen	Matti Veijalainen	2
Adolf Salonen	Juho Myntti	2
Adolf Salonen	Emil Artur Bergström	2
Adolf Salonen	Jooseppi Rajala	2
Adolf Salonen	Anders Johan Forsman	2
Adolf Salonen	Juho Oskar Jokinen	2
Adolf Salonen	Johan Kauppinen	2
Adolf Salonen	Tuomas Piispa Ursin	2
Adolf Salonen	Wilhelm Jaakkola	2
Adolf Salonen	Juho Taawi Tuoda	2
Adolf Salonen	Hjalmar Nieminen	2
Adolf Salonen	Juho Kustaa Rantanen	2
Adolf Salonen	Gustaf Oskar Rantala	2
Axel Holmström	Oskar Studd	2
Rafael Erich	Santeri Ingman	2
Rafael Erich	Yrjö Jahnsson	2
Rafael Erich	Tekla Hultin	2
Johan Kauppinen	Johan Nurminen	2
Johan Kauppinen	Kustaa Emil Aaltonen	2
Johan Kauppinen	Wilho Aaltonen	2
Johan Kauppinen	Kustaa Wilhelm Palmu	2
Johan Kauppinen	Juho Oskar Jokinen	2
Johan Kauppinen	Johan Urho Rantala	2
Johan Kauppinen	Niklas Wirtasen	2
Johan Kauppinen	Matti Veijalainen	2
Johan Kauppinen	Jooseppi Rajala	2
Johan Kauppinen	Tuomas Piispa Ursin	2
Johan Kauppinen	Wäinö Sigfrid Forsströmin	2
Johan Kauppinen	Juho Anders Ahlgrenin	2
Johan Kauppinen	Kaarle Kustaa Grönbergin	2
Johan Kauppinen	Otto Sallinen	2
Johan Kauppinen	Kalle Kantola	2
Johan Kauppinen	Juho Myntti	2
Johan Kauppinen	Kaarlo Niininen	2
Johan Kauppinen	Karl Saaristo	2
Johan Kauppinen	Wäinö Heikki Hakkarainen	2
Johan Kauppinen	Wilhelm Jaakkola	2
Johan Kauppinen	Juho Nestor Nurmi	2
Johan Kauppinen	Juho Taawi Tuoda	2
Johan Kauppinen	Richard Lindroosin	2
Johan Kauppinen	Kalle Jäntti	2
Johan Kauppinen	Juho Kustaa Rantanen	2
August Puolakka	Otto Mytty	2
Jaakko Kallio	Karl Niininen	2
Jaakko Kallio	Johan Nurminen	2
Jaakko Kallio	Johan Oskari Jokinen	2
Jaakko Kallio	Johan Urho Rantala	2
Jaakko Kallio	Wäinö Sigfrid Forsströmin	2
Jaakko Kallio	Juho Anders Ahlgrenin	2
Jaakko Kallio	Juho Myntti	2
Jaakko Kallio	Kaarlo Niininen	2
Jaakko Kallio	Kaarle Kustaa Grönbergin	2
Jaakko Kallio	Wäinö Heikki Hakkarainen	2
Jaakko Kallio	Karl Wilh	2
Jaakko Kallio	Johan Alfred Mäkipää	2
Jaakko Kallio	Richard Lindroosin	2
Jaakko Kallio	Kustaa Wilhelm Palmu	2
Jaakko Kallio	Niklas Wirtasen	2
Jaakko Kallio	Johan Arthur Taimi	2
Jaakko Kallio	Matti Veijalainen	2
Jaakko Kallio	Juho Kustaa Rantanen	2
Jaakko Kallio	Karl Heli	2
Jaakko Kallio	Kustaa Emil Aaltonen	2
Jaakko Kallio	Johan Myntti	2
Jaakko Kallio	Johan Kauppinen	2
Jaakko Kallio	Tuomas Piispa Ursin	2
Jaakko Kallio	Wilhelm Jaakkola	2
Jaakko Kallio	Juho Taawi Tuoda	2
Jaakko Kallio	Juho Oskar Jokinen	2
Ida Takanen	Irene Johansson	2
Ida Takanen	Maria Söderlund	2
Ida Takanen	Katri Räisänen	2
Aleksander Heikkinen	Wilho Lindroos	2
Aleksander Heikkinen	Hilda Hänninen	2
Aleksander Heikkinen	Hilma Nyström	2
Aleksander Heikkinen	Katri Räisänen	2
Aleksander Heikkinen	Olga Ström	2
Aleksander Heikkinen	Irene Johansson	2
Aleksander Heikkinen	Lyydia Santanen	2
Aleksander Heikkinen	Hilma Söderholm	2
Amanda Andersson	Ida Rantanen	2
Amanda Andersson	Hilma Mantere	2
Amanda Andersson	Hilma Tähtinen	2
Amanda Andersson	Amanda Tuominen	2
Amanda Andersson	Miina Kaipainen	2
Selma Lagerlöf	Walter Scott	2
Mikko Uotinen	Väinö Hupli	2
Hilma Lassila	Ida Aalto	2
Hilma Lassila	Hilma Myöhänen	2
Hilma Lassila	Ida Kosonen	2
Hilma Lassila	Ida Kanth	2
Hilma Lassila	Ida Takanen	2
Hilma Lassila	Olga Ström	2
Aksel Frlsk	Juho Mäntylä	2
Eetu Kokko	Martti Wuori	2
Heikki Kokko	Hilma Rantanen	2
Heikki Kokko	Y. Sirola	2
Karl Gustaf Huurre	Viktor Saarinen	2
Kustaa Emil Aaltonen	Tuomas Piispa Ursin	2
Kustaa Emil Aaltonen	Wilho Aaltonen	2
Kustaa Emil Aaltonen	Niklas Wirtasen	2
Kustaa Emil Aaltonen	Kustaa Wilhelm Palmu	2
Kustaa Emil Aaltonen	Wilhelm Jaakkola	2
Kustaa Emil Aaltonen	Matti Veijalainen	2
Kustaa Emil Aaltonen	Otto Sallinen	2
Kustaa Emil Aaltonen	Wäinö Sigfrid Forsströmin	2
Kustaa Emil Aaltonen	Richard Lindroosin	2
Kustaa Emil Aaltonen	Wäinö Heikki Hakkarainen	2
Hilda Pynnänen	Hilma Lassila	2
Hilda Pynnänen	Ida Kanth	2
Hilda Pynnänen	Olga Ström	2
Hilda Pynnänen	Irene Johansson	2
Hilda Pynnänen	Hilma Söderholm	2
Hilda Pynnänen	Hilma Nyström	2
Hilda Pynnänen	Katri Räisänen	2
Hilda Pynnänen	Maria Söderlund	2
Hilma Maria	Katri Malinen	2
Hilda Tihlä	Knut Hamsun	2
Juho Anders Ahlgrenin	Tuomas Piispa Ursin	2
Juho Anders Ahlgrenin	Kustaa Emil Aaltonen	2
Juho Anders Ahlgrenin	Wilho Aaltonen	2
Juho Anders Ahlgrenin	Kustaa Wilhelm Palmu	2
Juho Anders Ahlgrenin	Wilhelm Jaakkola	2
Juho Anders Ahlgrenin	Matti Veijalainen	2
Juho Anders Ahlgrenin	Wäinö Sigfrid Forsströmin	2
Juho Anders Ahlgrenin	Kaarle Kustaa Grönbergin	2
Juho Anders Ahlgrenin	Otto Sallinen	2
Juho Anders Ahlgrenin	Kalle Kantola	2
Juho Anders Ahlgrenin	Juho Myntti	2
Juho Anders Ahlgrenin	Kaarlo Niininen	2
Juho Anders Ahlgrenin	Juho Oskar Jokinen	2
Juho Anders Ahlgrenin	Karl Saaristo	2
Juho Anders Ahlgrenin	Wäinö Heikki Hakkarainen	2
Juho Anders Ahlgrenin	Juho Nestor Nurmi	2
Juho Anders Ahlgrenin	Juho Taawi Tuoda	2
Juho Anders Ahlgrenin	Richard Lindroosin	2
Juho Anders Ahlgrenin	Kalle Jäntti	2
Juho Anders Ahlgrenin	Niklas Wirtasen	2
Juho Anders Ahlgrenin	Juho Kustaa Rantanen	2
Juho Taawi Tuoda	Kustaa Emil Aaltonen	2
Juho Taawi Tuoda	Wilho Aaltonen	2
Juho Taawi Tuoda	Wilhelm Jaakkola	2
Juho Taawi Tuoda	Kustaa Wilhelm Palmu	2
Juho Taawi Tuoda	Otto Sallinen	2
Juho Taawi Tuoda	Niklas Wirtasen	2
Juho Taawi Tuoda	Matti Veijalainen	2
Juho Taawi Tuoda	Wäinö Sigfrid Forsströmin	2
Juho Taawi Tuoda	Wäinö Heikki Hakkarainen	2
Juho Taawi Tuoda	Kalle Kantola	2
Juho Taawi Tuoda	Kaarlo Niininen	2
Juho Taawi Tuoda	Kaarle Kustaa Grönbergin	2
Juho Taawi Tuoda	Karl Saaristo	2
Juho Taawi Tuoda	Tuomas Piispa Ursin	2
Juho Taawi Tuoda	Richard Lindroosin	2
Juho Taawi Tuoda	Kalle Jäntti	2
Lyydia Santanen	Olga Ström	2
Anshelm Helenius	Tuomas Wilho	2
Akseli Oinola	Voitto Eloranta	2
Akseli Oinola	Yrjö Sirola	2
Akseli Oinola	Toimitus Sirkuskatu	2
Kalle Kantola	Wilhelm Jaakkola	2
Kalle Kantola	Kustaa Wilhelm Palmu	2
Kalle Kantola	Niklas Wirtasen	2
Kalle Kantola	Wäinö Sigfrid Forsströmin	2
Kalle Kantola	Wäinö Heikki Hakkarainen	2
Kalle Kantola	Kustaa Emil Aaltonen	2
Kalle Kantola	Wäinö Heik	2
Kalle Kantola	Richard Lindroosin	2
Kalle Kantola	Kasper Renström	2
Elli Heinimaara	Ida Warjoranta	2
Elli Heinimaara	Elli Helander	2
Antti Ollila	Hilma Lassila	2
Antti Ollila	Nikolai Gerung	2
Antti Ollila	Fiina Nikander	2
Antti Ollila	Herman Lindholm	2
Antti Ollila	Hilma Myöhänen	2
Antti Ollila	Hilja Liimatainen	2
Antti Ollila	Ida Kosonen	2
Antti Ollila	Hilda Pynnänen	2
Antti Ollila	Fiina Ekman	2
Antti Ollila	Ida Kanth	2
Antti Ollila	Lyydia Santanen	2
Antti Ollila	Maria Söderlund	2
Antti Ollila	Kalle Klinga	2
Antti Jokinen	Johan Nurminen	2
Antti Jokinen	Juho Anders Ahlgrenin	2
Antti Jokinen	Arndt Auwisen	2
Antti Jokinen	Wäinö Heikki Hakkarainen	2
Antti Jokinen	Isak Kalliomäki	2
Antti Jokinen	Richard Lindroosin	2
Antti Jokinen	Emil Anshelm Mäkelä	2
Antti Jokinen	August Oikarinen	2
Antti Jokinen	Arnold Napoleon Eklund	2
Antti Jokinen	Juho Oskar Jokinen	2
Antti Jokinen	Hjalmar Nieminen	2
Antti Jokinen	Emil Artur Bergström	2
Antti Jokinen	Kustaa Emil Aaltonen	2
Antti Jokinen	Tuomas Piispa Ursin	2
Antti Jokinen	Wilhelm Jaakkola	2
Antti Jokinen	Juho Taawi Tuoda	2
Antti Jokinen	Kaarle Kustaa Grönbergin	2
Antti Jokinen	Frans Oskar Nurmi	2
Antti Jokinen	Johan Urho Rantala	2
Antti Jokinen	Henrik Filppulan	2
Antti Jokinen	Wäinö Sigfrid Forsströmin	2
Antti Jokinen	Frans Johan Emil Leschin	2
Antti Jokinen	Juho Myntti	2
Antti Jokinen	Henrik Wiktor Merisaari	2
Antti Jokinen	Johan Kauppinen	2
Antti Jokinen	Johan Alfred Mäkipää	2
Antti Jokinen	Kaarlo Niininen	2
Antti Jokinen	Kustaa Wilhelm Palmu	2
Antti Jokinen	Niklas Wirtasen	2
Antti Jokinen	Johan Arthur Taimi	2
Antti Jokinen	Matti Veijalainen	2
Antti Jokinen	Emanuel Nurmi	2
Antti Jokinen	Gustaf Oskar Rantala	2
Antti Jokinen	Juho Kustaa Rantanen	2
Abel Halme	Johan Nurminen	2
Abel Halme	Juho Anders Ahlgrenin	2
Abel Halme	Arndt Auwisen	2
Abel Halme	Wäinö Heikki Hakkarainen	2
Abel Halme	Isak Kalliomäki	2
Abel Halme	Richard Lindroosin	2
Abel Halme	Alarik Emil Sikanen	2
Abel Halme	Emil Anshelm Mäkelä	2
Abel Halme	August Oikarinen	2
Abel Halme	Arnold Napoleon Eklund	2
Abel Halme	Juho Oskar Jokinen	2
Abel Halme	Wilhelm Jaakkola	2
Abel Halme	Adolf Borgelinin	2
Abel Halme	Hjalmar Nieminen	2
Abel Halme	Emil Artur Bergström	2
Abel Halme	Kustaa Emil Aaltonen	2
Abel Halme	Anders Johan Forsman	2
Abel Halme	Tuomas Piispa Ursin	2
Abel Halme	Juho Taawi Tuoda	2
Abel Halme	Kaarle Kustaa Grönbergin	2
Abel Halme	Frans Oskar Nurmi	2
Abel Halme	Johan Urho Rantala	2
Abel Halme	Henrik Filppulan	2
Abel Halme	Adolf Salonen	2
Abel Halme	Wäinö Sigfrid Forsströmin	2
Abel Halme	Frans Johan Emil Leschin	2
Abel Halme	Juho Myntti	2
Abel Halme	Henrik Wiktor Merisaari	2
Abel Halme	Johan Kauppinen	2
Abel Halme	Johan Alfred Mäkipää	2
Abel Halme	Kaarlo Niininen	2
Abel Halme	Kustaa Wilhelm Palmu	2
Abel Halme	Niklas Wirtasen	2
Abel Halme	Johan Arthur Taimi	2
Abel Halme	Matti Veijalainen	2
Abel Halme	Emanuel Nurmi	2
Abel Halme	Gustaf Oskar Rantala	2
Abel Halme	Juho Kustaa Rantanen	2
Alma Luhtala	Ida Saarinen	2
Alma Luhtala	Ida Oksanen	2
Alma Luhtala	Fiina Pietikäinen	2
Alma Luhtala	Emmi Huttunen	2
Frans Nuupala	Kalle Välimäki	2
Maria Laine	Yrjö Sirola	2
Maria Laine	Vilhelm Teodor Rosenqvist	2
Hugo Rautapää	Leo Ehrnrooth	2
Hugo Rautapää	Santeri Ingman	2
Hugo Rautapää	Matti Seppälä	2
Hugo Rautapää	Otto Stenroth	2
Hugo Rautapää	Rafael Erich	2
Hugo Rautapää	Kyösti Järvinen	2
Hugo Rautapää	Onni Talas	2
Hugo Rautapää	Tekla Hultin	2
Hugo Rautapää	Yrjö Jahnsson	2
Johanna Weckmania	O. Procope	2
Johan Nurminen	Tuomas Piispa Ursin	2
Johan Nurminen	Kustaa Emil Aaltonen	2
Johan Nurminen	Wilho Aaltonen	2
Johan Nurminen	Kustaa Wilhelm Palmu	2
Johan Nurminen	Juho Oskar Jokinen	2
Johan Nurminen	Johan Urho Rantala	2
Johan Nurminen	Niklas Wirtasen	2
Johan Nurminen	Matti Veijalainen	2
Johan Nurminen	Jooseppi Rajala	2
Johan Nurminen	Wäinö Sigfrid Forsströmin	2
Johan Nurminen	Juho Anders Ahlgrenin	2
Johan Nurminen	Kaarle Kustaa Grönbergin	2
Johan Nurminen	Otto Sallinen	2
Johan Nurminen	Kalle Kantola	2
Johan Nurminen	Juho Myntti	2
Johan Nurminen	Kaarlo Niininen	2
Johan Nurminen	Karl Saaristo	2
Johan Nurminen	Wäinö Heikki Hakkarainen	2
Johan Nurminen	Wilhelm Jaakkola	2
Johan Nurminen	Juho Nestor Nurmi	2
Johan Nurminen	Juho Taawi Tuoda	2
Johan Nurminen	Richard Lindroosin	2
Johan Nurminen	Kalle Jäntti	2
Johan Nurminen	Juho Kustaa Rantanen	2
Kaarlo Saarnio	Tyyne Halme	2
Kaarlo Saarnio	Otto Noro	2
August Strindberg	Hilda Tihlä	2
August Strindberg	Knut Hamsun	2
Kaarlo Terhi	Lauri Lettomäki	2
Kaarlo Terhi	Miina Sillanpää	2
Hilda Tammeio	Karl Marx	2
Kustaa Wilhelm Palmu	Tuomas Piispa Ursin	2
Kustaa Wilhelm Palmu	Wilho Aaltonen	2
Kustaa Wilhelm Palmu	Niklas Wirtasen	2
Kustaa Wilhelm Palmu	Wilhelm Jaakkola	2
Kustaa Wilhelm Palmu	Matti Veijalainen	2
Kustaa Wilhelm Palmu	Otto Sallinen	2
Kustaa Wilhelm Palmu	Wäinö Sigfrid Forsströmin	2
Kustaa Wilhelm Palmu	Richard Lindroosin	2
Kustaa Wilhelm Palmu	Wäinö Heikki Hakkarainen	2
Erland Aarnio	Hilja Pärssinen	2
Kurikka Rynnäkkö	Leonid Andrejev	2
Kurikka Rynnäkkö	Yrjö Sirola	2
Aksel Alanen	Ida Aalto	2
Aksel Alanen	Ida Takanen	2
Aksel Alanen	Hilda Ihalainen	2
Aksel Alanen	Ida Kanth	2
Aksel Alanen	Olga Ström	2
Aksel Alanen	Aleksander Heikkinen	2
Aksel Alanen	Hilma Myöhänen	2
Aksel Alanen	Ida Kosonen	2
Aksel Alanen	Hilda Pynnänen	2
Aksel Alanen	Helmi Karttunen	2
Aksel Alanen	Wilho Lindroos	2
Aksel Alanen	Hilma Kaunisto	2
Aksel Alanen	Aleksander Rosenberg	2
Helmi Karttunen	Hilma Lassila	2
Helmi Karttunen	Ida Aalto	2
Helmi Karttunen	Ida Kosonen	2
Helmi Karttunen	Hilma Nyström	2
Helmi Karttunen	Katri Räisänen	2
Helmi Karttunen	Hilda Hänninen	2
Helmi Karttunen	Irene Johansson	2
Helmi Karttunen	Maria Söderlund	2
Helmi Karttunen	Hilma Kaunisto	2
Helmi Karttunen	Ida Takanen	2
Helmi Karttunen	Hilma Söderholm	2
Elvira Willman	Emil Strauss	2
Akseli Callén- Kalela	Yrjö Weil	2
Laine I.	Väinö Tanner	2
Juho Laakso	Oskari Lylykorpi	2
Juho Laakso	Miina Sillanpää	2
Juho Laakso	Laine Häme	2
A. Ahtio	Ida Kantanen	2
A. Ahtio	Ida Oksanen	2
A. Ahtio	Miina Sillanpää	2
Emmi Huttunen	Ida Oksanen	2
Emmi Huttunen	Ida Saarinen	2
Emmi Huttunen	Fiina Pietikäinen	2
Emmi Huttunen	Mandi Säilä	2
Jalmari Joutsi	Otto Noro	2
Jalmari Joutsi	Mandi Terho	2
Hilja Liimatainen	Hilma Myöhänen	2
Hilja Liimatainen	Ida Kosonen	2
Hilja Liimatainen	Kusti Korpela	2
Hilja Liimatainen	Katri Räisänen	2
Hilja Liimatainen	Olga Ström	2
Hilja Liimatainen	Irene Johansson	2
Hilja Liimatainen	Hilma Söderholm	2
Nikolai Gerung	Wilho Lindroos	2
Nikolai Gerung	Olga Ström	2
A. Laine	Olga Leino	2
A. Laine	Tilda Öhrnberg	2
Einar August Salminen	Henrit Werner	2
Einar August Salminen	Otto Tuominen	2
Johan Visala	Maria Lilja	2
Karl Saaristo	Tuomas Piispa Ursin	2
Karl Saaristo	Wilhelm Jaakkola	2
Karl Saaristo	Kustaa Wilhelm Palmu	2
Karl Saaristo	Niklas Wirtasen	2
Karl Saaristo	Matti Veijalainen	2
Karl Saaristo	Wäinö Sigfrid Forsströmin	2
Karl Saaristo	Wäinö Heikki Hakkarainen	2
Karl Saaristo	Kustaa Emil Aaltonen	2
Karl Saaristo	Richard Lindroosin	2
Niklas Wirtasen	Tuomas Piispa Ursin	2
Niklas Wirtasen	Wäinö Sigfrid Forsströmin	2
Niklas Wirtasen	Wilhelm Jaakkola	2
Niklas Wirtasen	Richard Lindroosin	2
Niklas Wirtasen	Wilho Aaltonen	2
Niklas Wirtasen	Otto Sallinen	2
Niklas Wirtasen	Wäinö Heikki Hakkarainen	2
Eero Erkko	Maikki Friberg	2
Juho And	Wilho Aaltonen	2
Juho And	Wäinö Heik	2
Juho And	Kalle Jäntti	2
Juho And	Kalle Kantola	2
Juho And	Kasper Renström	2
Edward Pohjatähti	Johan Nurminen	2
Edward Pohjatähti	Juho Anders Ahlgrenin	2
Edward Pohjatähti	Wäinö Heikki Hakkarainen	2
Edward Pohjatähti	Isak Kalliomäki	2
Edward Pohjatähti	Richard Lindroosin	2
Edward Pohjatähti	Emil Anshelm Mäkelä	2
Edward Pohjatähti	Juho Oskar Jokinen	2
Edward Pohjatähti	Hjalmar Nieminen	2
Edward Pohjatähti	Emil Artur Bergström	2
Edward Pohjatähti	Kustaa Emil Aaltonen	2
Edward Pohjatähti	Tuomas Piispa Ursin	2
Edward Pohjatähti	Wilhelm Jaakkola	2
Edward Pohjatähti	Juho Taawi Tuoda	2
Edward Pohjatähti	Kaarle Kustaa Grönbergin	2
Edward Pohjatähti	Frans Oskar Nurmi	2
Edward Pohjatähti	Johan Urho Rantala	2
Edward Pohjatähti	Henrik Filppulan	2
Edward Pohjatähti	Wäinö Sigfrid Forsströmin	2
Edward Pohjatähti	Frans Johan Emil Leschin	2
Edward Pohjatähti	Juho Myntti	2
Edward Pohjatähti	Henrik Wiktor Merisaari	2
Edward Pohjatähti	Johan Kauppinen	2
Edward Pohjatähti	Johan Alfred Mäkipää	2
Edward Pohjatähti	Kaarlo Niininen	2
Edward Pohjatähti	Kustaa Wilhelm Palmu	2
Edward Pohjatähti	Niklas Wirtasen	2
Edward Pohjatähti	Johan Arthur Taimi	2
Edward Pohjatähti	Matti Veijalainen	2
Edward Pohjatähti	Emanuel Nurmi	2
Edward Pohjatähti	Gustaf Oskar Rantala	2
Edward Pohjatähti	Juho Kustaa Rantanen	2
Hilda Käkikoski	Miina Sillanpää	2
Hilda Käkikoski	Onni Hallsten	2
Antti Kallio	Otto Piisi	2
Karl Niininen	Otto Sallinen	2
Karl Niininen	Karl Wilh	2
Kyösti Järvinen	Leo Ehrnrooth	2
Kyösti Järvinen	Santeri Ingman	2
Kyösti Järvinen	Matti Seppälä	2
Kyösti Järvinen	Rafael Erich	2
Kyösti Järvinen	Otto Stenroth	2
Kyösti Järvinen	Onni Talas	2
Kyösti Järvinen	Tekla Hultin	2
Kyösti Järvinen	Yrjö Jahnsson	2
Fiina Pietikäinen	Ida Saarinen	2
Fiina Pietikäinen	Ida Oksanen	2
Anna Talma	Kaarlo Nissinen	2
Anna Talma	Jalmari Joutsi	2
Katri Räisänen	Nikolai Gerung	2
Katri Räisänen	Wilho Lindroos	2
Katri Räisänen	Lyydia Santanen	2
Kasper Renström	Wilho Aaltonen	2
Kasper Renström	Wäinö Heik	2
Kaapo Murros	Robert Blatchford	2
Ilmari Tähtinen	Otto Noro	2
Ilmari Tähtinen	Kaarlo Saarnio	2
Helga Sailo	Selim Palmgren	2
Helga Sailo	Väinö Mäkinen	2
Albin Waljakka	Juho Riipinen	2
Albin Waljakka	Erik Alopaeus	2
Wilhelm Jaakkola	Wäinö Sigfrid Forsströmin	2
Wilhelm Jaakkola	Wilho Aaltonen	2
Wilhelm Jaakkola	Wäinö Heikki Hakkarainen	2
Aksel Hougberg	Ida Argelander	2
Aksel Hougberg	Friz Ernst	2
Eino Leino	Emil Perttilä	2
Eino Leino	Erkki Melartin	2
Eino Leino	Simo Kaario	2
Eino Leino	Hilma Liima	2
Eino Leino	Juho Rissanen	2
Maiju Seppälä	Wäinö Woionmaa	2
Heino Kaski	Selim Palmgren	2
Heino Kaski	Väinö Mäkinen	2
Helli Thure	I. Kilpinen	2
Sofia Vilhelmina Lundénille	Vilhelmina Lampénille	2
Aino Eronen	Laine Fredriksberg	2
Aino Eronen	Alanne Fredriksberg	2
August Lindholm	Emil Heino	2
August Lindholm	Kalle Heinonen	2
Fanny Jokinen	Miina Sillanpää	2
Fanny Jokinen	Ida Oksanen	2
Fanny Jokinen	Hilma Lundman	2
Fanny Jokinen	Miina Lindberg	2
Fanny Jokinen	Ida Aalle	2
Fanny Jokinen	Tilda Örnberg	2
Laine Fredriksberg	Laine I.	2
Laine Fredriksberg	Olga Leino	2
Otto Sallinen	Wilhelm Jaakkola	2
Otto Sallinen	Tuomas Piispa Ursin	2
Otto Sallinen	Wäinö Sigfrid Forsströmin	2
Otto Sallinen	Richard Lindroosin	2
Otto Sallinen	Wäinö Heikki Hakkarainen	2
Gustaf Fröding	Heinrich Heine	2
Ida Leino	Roope Oksa	2
Kalle Jäntti	Niklas Wirtasen	2
Kalle Jäntti	Kustaa Wilhelm Palmu	2
Kalle Jäntti	Wilhelm Jaakkola	2
Kalle Jäntti	Wäinö Sigfrid Forsströmin	2
Kalle Jäntti	Kustaa Emil Aaltonen	2
Kalle Jäntti	Wäinö Heik	2
Kalle Jäntti	Wäinö Heikki Hakkarainen	2
Kalle Jäntti	Richard Lindroosin	2
Kalle Jäntti	Kasper Renström	2
Elin Elmgren	Lennart Peterson	2
Emil Aho	Jenny Niemelä	2
Isak Lehtinen	Johan Nurminen	2
Isak Lehtinen	Johan Urho Rantala	2
Isak Lehtinen	Wäinö Sigfrid Forsströmin	2
Isak Lehtinen	Juho Anders Ahlgrenin	2
Isak Lehtinen	Johan Kauppinen	2
Isak Lehtinen	Wäinö Heikki Hakkarainen	2
Isak Lehtinen	Juho Myntti	2
Isak Lehtinen	Kaarlo Niininen	2
Isak Lehtinen	Kaarle Kustaa Grönbergin	2
Isak Lehtinen	Johan Alfred Mäkipää	2
Isak Lehtinen	Richard Lindroosin	2
Isak Lehtinen	Kustaa Wilhelm Palmu	2
Isak Lehtinen	Niklas Wirtasen	2
Isak Lehtinen	Johan Arthur Taimi	2
Isak Lehtinen	Matti Veijalainen	2
Isak Lehtinen	Juho Kustaa Rantanen	2
Isak Lehtinen	Kustaa Emil Aaltonen	2
Isak Lehtinen	Tuomas Piispa Ursin	2
Isak Lehtinen	Wilhelm Jaakkola	2
Isak Lehtinen	Juho Taawi Tuoda	2
Isak Lehtinen	Juho Oskar Jokinen	2
