Source	Target	Weigth
Gösta Sundman	Gustaf Sucksdorff	5
Gösta Sundman	Oletus Ahlman	5
A. Wickström	I. Edlund	5
A. Wickström	J. Lang	5
A. Wickström	H. Wiik	5
A. Wickström	B. Stråhlman	5
A. Wickström	H. Molander	5
A. Wickström	J. Danielsson	5
A. Wickström	O. Stenius	5
A. Wickström	O. Åkerman	5
A. Wickström	I. Ekroos	5
A. Wickström	I. Godenhjelm	5
A. Wickström	I. Aspelin	5
I. Hedström	Oskar Thil	5
Elias Lönn	Elias Lönnrot	5
Tyyni Kuopio	Tyyni Waasa	5
Eliel Aspelin	Jaakko Foröman	5
Eliel Aspelin	Juhani Aho	5
Eliel Aspelin	Julius Stinden	5
Eliel Aspelin	Minna Canth	5
ADOLF TÖRNGREN	Oskar Castren	5
ADOLF TÖRNGREN	CARL BORENIUS	5
Kaarlo Forsman'in	Lars Krogius	5
Axel Lucander	Gustaf Ignatius	5
Fridolf Zetterman	Oskar Tornberg	5
Paul Wahl	Petter Parviainen Joki	5
Aleksandra Elfvingin	Casandra Cavénin	5
Adolf Andersson	Israel Karjalainen	5
Adolf Andersson	Hjalmar Hedman	5
Adolf Andersson	Fredrika Tuhti	5
Petter Parwiainen	Sven Dufva	5
Ida Aspelin	Martha Eneberg	5
Matias Bergman	Olli Toivonen	5
Matias Bergman	Selim Åberg	5
A. Slöör	J. Lang	5
A. Slöör	B. Stråhlman	5
A. Slöör	H. Molander	5
A. Slöör	O. Stenius	5
A. Slöör	O. Åkerman	5
A. Slöör	A. Wickström	5
A. Slöör	I. Aspelin	5
A. Slöör	I. Edlund	5
A. Slöör	J. Danielsson	5
A. Slöör	H. Wiik	5
A. Slöör	I. Godenhjelm	5
Tyyni Petroskoi	Tyyni Tampere	5
Tyyni Petroskoi	Tyyni Pietari	5
Tyyni Petroskoi	Tyyni Tartto	5
H. Wiik	I. Edlund	5
H. Wiik	J. Lang	5
H. Wiik	O. Åkerman	5
H. Wiik	I. Ekroos	5
H. Wiik	J. Danielsson	5
H. Wiik	O. Stenius	5
H. Wiik	I. Godenhjelm	5
H. Wiik	I. Aspelin	5
Elias Lönrotin	Herrat Carl	5
Tyyni Arkangel	Tyyni Sortawala	5
Tyyni Arkangel	Tyyni Petroskoi	5
A. Lindebergin	Lucina Hagman	5
Gregori Niemi	John Johansson	5
Gregori Niemi	Jaakko Niemi	5
Hjalmar Hedman	Richard Ekholm	5
Hjalmar Hedman	Karl Fagerholm	5
H. Eklund	Å. Tornberg	5
H. Eklund	O. Jacobsén	5
H. Eklund	Y. Norring	5
Alfred Norrmen	Wilhelm Kommonen	5
Alfred Norrmen	Victor Ekroos	5
Holger Drachmann	Walter Scott	5
A. Hartwall	J. Lang	5
A. Hartwall	B. Stråhlman	5
A. Hartwall	H. Molander	5
A. Hartwall	A. Oker-Blom	5
A. Hartwall	O. Stenius	5
A. Hartwall	A. Slöör	5
A. Hartwall	O. Åkerman	5
A. Hartwall	A. Wickström	5
A. Hartwall	I. Ekroos	5
A. Hartwall	I. Edlund	5
A. Hartwall	J. Danielsson	5
A. Hartwall	H. Wiik	5
A. Hartwall	I. Aspelin	5
A. Hartwall	I. Godenhjelm	5
REN Q.	Wilho Soini	5
Georg Segerstråle	Gustaf Lundgren	5
Sven Bufva	U. Baarman	5
Alfred Silfverberg	B. Nyberg	5
Alfred Silfverberg	Viktor Eki	5
Hjalmar Österlund	Israel Karjalainen	5
Hjalmar Österlund	Matias Bergman	5
Viktor Westerlund	Wilhelmina Romanen	5
O. Stenius	O. Åkerman	5
Lars Homcn	Lars Homen	5
Lars Homcn	Viktor Ekroos	5
Onni Wetterhoff	Wilho Soini	5
U. Baarman	Å. Tornberg	5
Lucina Hagman	Minna Canth	5
Frans Julius Henriksson	Johannes Feodoroff	5
Frans Julius Henriksson	Gustaf Forsell	5
Frans Julius Henriksson	Karl Sjöblom	5
Frans Julius Henriksson	Frans Stenroos	5
Jaakko Niemi	John Johansson	5
Tyyni Haaparanta	Tyyni Hernösand	5
Tyyni Haaparanta	Tyyni Waasa	5
Tyyni Haaparanta	Tyyni Jyväskylä	5
Gustaf Forsell	Hilda Lekman	5
Karl Julin	Viktor Westerlund	5
Carl Sundman	Conrad Freese	5
Lars Krogius	Pennanen Kesälahti	5
Lars Krogius	Robert Selin	5
Lars Krogius	Viktor Ekroos	5
Lars Krogius	Theodor Thormanln	5
Lars Krogius	Sören Berner	5
Lars Krogius	U. Baarmaan	5
Lars Krogius	Nils Grotenfelt	5
Lars Krogius	Otto Engström	5
Lars Krogius	Minna Canth	5
Lars Krogius	Oskar Hakuikä	5
Professorit Th	X. Gripenberg	5
Alfred Söderberg	Paul Wahl	5
Alfred Söderberg	Don Juan	5
Alfred Söderberg	Victor Ek	5
A. Broberg	X. Jacobsen	5
Johan Glans	Karl Sjöblom	5
Johan Glans	Johannes Feodoroff	5
Ernst Borenius	Gösta Sundman	5
Emil Hagelberg	Kustaa Ojasen	5
Emil Hagelberg	Emil Wesander'in	5
A. Tornberg	Å. Tornberg	5
A. Tornberg	Georg Bergh	5
Karl Boström	Petter Parviainen Joki	5
Karl Boström	O. Th	5
Karl Boström	Minna Canth	5
Hugo Linden	Wilhelm Kommonen	5
Edvard Nyström	Wilhelm Nordström	5
Edvard Nyström	Gustaf Forsell	5
Edvard Nyström	Karl Julin	5
Alexander Snellman	Johan Eklund	5
Alexander Snellman	Johannes Feodoroff	5
Alexander Snellman	Hilda Lekman	5
Alexander Snellman	Karl Sjöblom	5
Anna Aspelin	Elisabeth Löfgren	5
Don Juan	Petter Parviainen Joki	5
Don Juan	Lars Krogins	5
Adolf Fred	Oskar Palmgren	5
Karl Helenius	Oskar Enqwist	5
Axel Pihlgren	W. Strebulajew	5
Adolf Allardt	Teuvo Pakkala	5
Adolf Allardt	Elis Saxberg	5
J. Danielsson	J. Lang	5
J. Danielsson	O. Åkerman	5
J. Danielsson	O. Stenius	5
James Gall	Martti Lutherus	5
Lauri Kiwekäs	Theodor Löfftrö	5
Elis Saxberg	William Stolpe	5
Lars Erogius	Lars Krogius	5
Ewa Kytänen	Karl Helenius	5
Georg Sergeeff	Victor Ek	5
Tyyni Hankoniemi	Tyyni Petroskoi	5
Tyyni Hankoniemi	Tyyni Jyväskylä	5
J. Lang	O. Åkerman	5
J. Lang	O. Stenius	5
Johan Eklund	Viktor Westerlund	5
I. Ekroos	J. Lang	5
I. Ekroos	J. Danielsson	5
I. Ekroos	O. Stenius	5
I. Ekroos	O. Åkerman	5
I. Ekroos	I. Godenhjelm	5
Aina Lindroos	Alma Paakkola	5
O. Tornberg	U. Baarmaan	5
O. Tornberg	Victor Eki	5
O. Tornberg	X. Jacobsen	5
Herman Eklund	Sven Dufra	5
Herman Eklund	Petter Parwiainen	5
B. Nyberg	Victor Eki	5
B. Nyberg	Hrat John	5
B. Nyberg	Å. Tornberg	5
Lyydi Stenbäck	Wilho Soini	5
Alma Hjelt	Elisabeth Löfgren	5
Anna Rönnholm	Ida Aspelin	5
Anna Rönnholm	Ida Godenhjelm	5
Anna Rönnholm	Martha Eneberg	5
Karl Pihl	O. Palander	5
Edla ForS	Viktor Westerlund	5
Edla ForS	Johannes Feodoroff	5
Edla ForS	Karl Sjöblom	5
Tyyni Jyväskylä	Tyyni Oulu	5
Tyyni Jyväskylä	Tyyni Tampere	5
Karl Boström'ille	Viktor Eki	5
Ivar Polen	Robert Kajanus	5
Robert Kajanus	Victor Ek	5
Herman Renfors	Joel Hedström	5
Oskar Hedlund	Otto Gummerus	5
Lars Hom6n	Lars Homen	5
John Sergeeff	Karl Söder-	5
Oskar Lindblad	Walter Scott	5
Alma Paakkola	Josefina Arenius	5
Alma Paakkola	Amanda Seppälä	5
Alma Paakkola	Hilma Falenius	5
Alma Paakkola	Hilda Hellman	5
Alma Paakkola	Minna Hellman	5
Oslar Tornberg	Petter Parwiainen Joensuu	5
A. Almberg	Professorit Th	5
A. Almberg	Yrjö Koskinen	5
A. Klami	Qwarnström Viipuri	5
Johannes Feodoroff	Wilhelm Nordström	5
Johannes Feodoroff	Wilhelmina Romanen	5
Mikko Simonen	Tahwo Lappalainen	5
Alfred Söder-	Elias Lönrotin	5
Alfred Söder-	J. Hoffman	5
Victor Ekroos	Viktor Ekroos	5
Elias Lönnrot	Elias Lönrotin	5
Elias Lönnrot	Woldemar Couper	5
Elias Lönnrot	Georg Sergeeff	5
Elias Lönnrot	Sven Dufva	5
Elias Lönnrot	Ida Aalberg	5
Elias Lönnrot	Gustaf Johansson	5
A. Waenerberg	Axel Lille	5
Ernst Rönnbäck	G. Wallgrenin	5
Ernst Rönnbäck	Lars Homen	5
Minna Canth	O. Donner	5
Minna Canth	Wilho Soini	5
Minna Canth	Minna Canth'in	5
A. Oker-Blom	I. Edlund	5
A. Oker-Blom	J. Lang	5
A. Oker-Blom	J. Danielsson	5
A. Oker-Blom	B. Stråhlman	5
A. Oker-Blom	H. Molander	5
A. Oker-Blom	H. Wiik	5
A. Oker-Blom	O. Stenius	5
A. Oker-Blom	A. Slöör	5
A. Oker-Blom	O. Åkerman	5
A. Oker-Blom	A. Wickström	5
A. Oker-Blom	I. Ekroos	5
A. Oker-Blom	I. Godenhjelm	5
A. Oker-Blom	I. Aspelin	5
Frans Stenroos	Karl Julin	5
I. Lindqwift	Oskar Castren	5
Charles Dickens	Waldemar Ghurberg	5
Oletus Ahlman	Rosina Heikel	5
Charles Scholl	Lars Krogius	5
Charles Scholl	Victor Ek	5
Felix Rehell	Frans Julius Henriksson	5
I. Aspelin	I. Edlund	5
I. Aspelin	J. Danielsson	5
I. Aspelin	O. Stenius	5
I. Aspelin	O. Åkerman	5
I. Aspelin	I. Ekroos	5
I. Aspelin	J. Blomstedt	5
I. Aspelin	I. Godenhjelm	5
Emanuel Lindqwist	Viktor Westerlund	5
Emanuel Lindqwist	Gustaf Forsell	5
A. Schlyterin	Emely Grönroosin	5
Kristofer Janson	Lydia Sann	5
Hanna Merikanto	Hedda Juselius	5
Charles DeSlys	Charles Dickens	5
John Good	Lars Krogins	5
Emely Grönroosin	O. Palanderin	5
Ida Aalberg	Minna Canth	5
Alfred Blomstedt	Wilhelm Kommonen	5
Alfred Blomstedt	Viktor Ekroos	5
Juho Reijonen	Wilho Soini	5
Alma Almberg	Ida Aspelin	5
Alma Almberg	Ida Godenhjelm	5
Alma Almberg	Martha Eneberg	5
Alma Almberg	Anna Aspelin	5
Emil Nyqvist	Lars Krogius	5
Lars Krogins	Sven Dufva	5
A. Schalien	O. Jacobsén	5
A. Schalien	Hrat John	5
Ostar Tornberg	Petter Parwiainen Joensuu	5
Emil af Forselles	Theodor Löfströ	5
Martinson Pietari	Rudolf Lindström	5
Martinson Pietari	Rudolf Lindström Viipuri	5
John Tornberg	X. Jacobsen	5
John Tornberg	Sven Dllfva	5
John Tornberg	Kaarlo Castren	5
John Tornberg	Viktor Eki	5
Martin Ericsson	Otto Sulander	5
Casandra Cavénin	O. Palanderin	5
Augusta af Heurlin	Ellen Nerwander	5
Pennanen Kesälahti	Victor Ek	5
Eero Järvinen	Viktor Ek'in	5
Ivar Lindh	Lars Krogius	5
Israel Karjalainen	Matias Bergman	5
Israel Karjalainen	Selim Åberg	5
Israel Karjalainen	Karl Fagerholm	5
Nikolai Gogol	Waldemar Ghurberg	5
Nikolai Gogol	Waldemar Ehurberg	5
Tyko Hagman	Wilho Soini	5
Alfhild Agrell	Hilda Asp	5
Arvid Granit	Carl Bore-	6
Arvid Granit	Don Juan	6
Karl Elmgren'in	Lars Krogius	6
Frans Ludwig	Gustaf Dahlbergin	6
Frans Ludwig	W Carls	6
Karl Sjöblom	Wilhelm Nordström	6
Karl Sjöblom	Wilhelmina Romanen	6
Emil af Forsell	Gösta Sundman	6
Oskar Castren	Oskar Hedlund	6
Emil Ljungberg	John Good	6
Emil Ljungberg	John Tornberg	6
Karl Fagerholm	Olli Toivonen	6
C. Bergman	H. Eklund	6
C. Bergman	O. Tornberg	6
J. Pelkonen	O. Palanderin	6
J. Tornberg	Sven Bufva	6
J. Tornberg	Petter Parwiainen Joensuu	6
J. Tornberg	Lars Krogiu	6
Ida Godenhjelm	Ilta Ekroos	6
Mark Twain	Martti Luther	6
Mark Twain	Tom Samyer	6
H. Winckelmann	O. Palander	6
Anna Kanniainen	Olga Leppänen	6
Anna Kanniainen	Minna Canth	6
Anna Kanniainen	Hanna Merikanto	6
Anna Kanniainen	A. Pyhälä	6
Alfred Fredrik Lindberg	Oskar Palmgren	6
CARL BORENIUS	I. Lindqwift	6
CARL BORENIUS	Conrad Freese	6
CARL KORSMÄN	Lars Erogius	6
CARL KORSMÄN	Joh:s. Paganus	6
Anna Wesala	Ewa Kytänen	6
Carl Horsma	Karl Boström	6
Amanda Seppälä	Josefina Arenius	6
Amanda Seppälä	Minna Hellman	6
Amanda Seppälä	Hilma Falenius	6
Amanda Seppälä	Hilda Hellman	6
Carl Jacobsen	Petter Parwiainen Joensuu	6
Carl Jacobsen	Rudolf Lindström	6
Lars Kroglus	O. Tornberg	6
Lars Kroglus	U. Baarman	6
I. Krohn	Yrjö Koskinen	6
Hugo Lignell	Yrjö Koskinen	6
Hugo Lignell	Joh:s. Paganus	6
A. Nyström	W. Roos	6
A. Pyhälä	Olga Leppänen	6
A. Pyhälä	Minna Canth	6
A. Pyhälä	Hanna Merikanto	6
Anton Lilius	Martti Lutherus	6
Gösta Sundman	Gustaf SueksdorfT	6
Aleksandra Hambergin	Casandra Cavénin	6
Aleksandra Hambergin	O. Palanderin	6
I. Hedström	Otto Wendelin	6
Eliel Aspelin	Johannes Takanen	6
Gustaf Dahl	Wilhelm Earlsson-wainaan	6
Alfred Normi	Alfred Norrmen	6
ADOLF TÖRNGREN	H. Rosenbröijer	6
Fridolf Zetterman	Georg Wentzel	6
A. Granfelt	I. Krohn	6
Paul Wahl	W. Conper	6
Aleksandra Elfvingin	A. Schlyterin	6
Aleksandra Elfvingin	O. Palanderin	6
Adolf Andersson	Karl Fagerholm	6
Adolf Andersson	Selim Åberg	6
Adolf Andersson	Olli Toivonen	6
Adolf Andersson	Hjalmar Österlund	6
Adolf Andersson	Emil Tuisku	6
Ida Aspelin	Ida Godenhjelm	6
Aron Sipari	Carl Jacobsen	6
A. Slöör	I. Ekroos	6
Tyyni Petroskoi	Tyyni Sortawala	6
Tyyni Arkangel	Tyyni Jyväskylä	6
Tyyni Arkangel	Tyyni Tampere	6
Tyyni Arkangel	Tyyni Hankoniemi	6
Gustaf von	Niilo Sala	6
Adolf Orrman	John Sergeeff	6
H. Eklund	Petter Parviainen Joki	6
Alfred Norrmen	Uno Kurten	6
Hilma Falenius	Josefina Arenius	6
Hilma Falenius	Minna Hellman	6
Axel Bergbom	Henrik Backlund	6
Axel Bergbom	Otto Björkell	6
Axel Bergbom	Otto Alcenius	6
Alfred Silfverberg	Richard Hindström	6
Alfred Silfverberg	O. Jacobsén	6
Hjalmar Österlund	Selim Åberg	6
Hjalmar Österlund	Olli Toivonen	6
Hjalmar Österlund	Karl Fagerholm	6
Adolf Fredrik Salin	Konrad Meinander	6
W Carls	Wilhelm Carlsson-wainaan	6
Adolf Kotilainen	Lars Krogius	6
Victor Ek	Victor JEk	6
Gustaf Forsell	Viktor Westerlund	6
Gustaf Forsell	Karl Julin	6
Gustaf Forsell	Wilhelmina Romanen	6
Karl Julin	Wilhelmina Romanen	6
Hilda Asp	Oscar Blumenthal	6
Hilda Asp	Pierre Pathe-	6
Lars Krogius	Å. Tornberg	6
Niilo Huttunen	Paul Wahl	6
Petter Parwiaincn Joensuu	Rudolf Lindström Viipuri	6
Lang H	Petter Parwiainen Joensuu	6
A. Tornberg	Sven Bufva	6
Edvard Nyström	Johannes Feodoroff	6
Emil Hougberg	Theodor Löfftröm	6
Jenny Löthmanin	O. Palanderin	6
Don Juan	Pennanen Kesälahti	6
Don Juan	Yrjö Koskinen	6
Karl Helenius	Wilhelm Olla	6
Adolf Allardt	Carl Stenqvist	6
Lauri Kiwekäs	Wilho Soini	6
Elis Saxberg	Georg Linden	6
Sakari Heinonen	Selim Åberg	6
Tyyni Hankoniemi	Tyyni Marianham	6
Fredrik Liljeros	Victor Ekroos	6
Tyyni Sortawala	Tyyni Tampere	6
Akseli Lilius	Juho Sjöros	6
Johan Eklund	Wilhelm Nordström	6
Johan Eklund	Wilhelmina Romanen	6
Aina Lindroos	Josefina Arenius	6
Aina Lindroos	Amanda Seppälä	6
Aina Lindroos	Minna Hellman	6
Aina Lindroos	Hilma Falenius	6
Aina Lindroos	Hilda Hellman	6
Ksrl Boström	Lars Krogius	6
Otto Ludwig	Waldemar Ghurberg	6
Otto Ludwig	Waldemar Churberg	6
B. Nyberg	John Good	6
Olli Toivonen	Selim Åberg	6
Edvin Ajmelseus	Ernst Wahlberg	6
Edvin Ajmelseus	Gustav Paulig	6
Herman Renfors	Otto Wendelin	6
Herman Renfors	Martin Ericsson	6
Herman Renfors	Matti Niemelä	6
Carl Stenqvist	William Stolpe	6
John Sergeeff	Ludvig Ahlqvist	6
Lina Sundman	O. Palanderin	6
A. Almberg	O. Donner	6
A. Almberg	I. Forsman	6
A. Almberg	X. Gripenberg	6
Conrad Freese	Oskar Lilius	6
Conrad Freese	Oskar Hedlund	6
A. Klami	Wilhelm Kommonen	6
A. Klami	Lars Krogius	6
Parviainen H	Petter Parviainen Joki	6
Gustaf SueksdorflT	Lauri Kiwekäs	6
Johannes Feodoroff	Karl Julin	6
Joel Hedström	Otto Wendelin	6
Joel Hedström	Oskar Thil	6
Hilda Hellman	Josefina Arenius	6
Hilda Hellman	Minna Hellman	6
Hilda Hellman	Hilma Falenius	6
Alfred Söder-	Arvid Granit	6
Antti Jalava	Jaakko Forsman	6
Elias Lönnrot	I. Krohn	6
Elias Lönnrot	Lars Krogins	6
Minna Canth	Olga Leppänen	6
Frans Stenroos	Johannes Feodoroff	6
Frans Stenroos	Wilhelmina Romanen	6
Charles Dickens	Petter Parwiainen Joensuu	6
August Åkerberg	Viktor Ekroos	6
Emil Uougberg	Gösta Sundman	6
Petter Parviainen Joki	Viktor Eki	6
Emanuel Lindqwist	Johannes Feodoroff	6
Emanuel Lindqwist	Karl Sjöblom	6
A. Schlyterin	J. Pelkonen	6
A. Schlyterin	O. Granströmin	6
A. Schlyterin	Jenny Löthmanin	6
Julius Stinden	Wilho Soini	6
Kristofer Janson	Walter Scott	6
Kristofer Janson	Waldemar Churberg	6
Hanna Merikanto	Olga Leppänen	6
Hanna Merikanto	Minna Canth	6
Charles DeSlys	Nikolai Gogol	6
Charles DeSlys	Otto Ludwig	6
John Good	Victor Ek	6
Emely Grönroosin	J. Pelkonen	6
Emely Grönroosin	Jenny Löthmanin	6
Emely Grönroosin	O. Granströmin	6
O. Granströmin	O. Palanderin	6
Hilda Lekman	Johan Eklund	6
Hilda Lekman	Johannes Feodoroff	6
Hilda Lekman	Karl Sjöblom	6
Emil af Forselles	Theodor Löfftrö	6
Martinson Pietari	Petter Parwiainen Joensuu	6
Pehr Brahe	Victor Ek	6
Josefina Arenius	Minna Hellman	6
Casandra Cavénin	J. Pelkonen	6
Casandra Cavénin	Jenny Löthmanin	6
Casandra Cavénin	J. Pinellon	6
Casandra Cavénin	O. Granströmin	6
Casandra Cavénin	Lina Sundman	6
Georg Berg	Sven Dufva	6
Karl Boström Ura	Lars Krogius	6
J. Pinellon	O. Palanderin	6
Israel Karjalainen	Olli Toivonen	6
Anton Idndebergin	Kustaa Ojasen	7
Eemil Snellman	Petter Parviainen Joki	7
Herrat Carl	Victor Ek	7
Eero Järvi	Viktor Ek'in	7
Arvid Granit	Herrat Carl	7
Arvid Granit	Insinöri Alf	7
Edvin Arpi	Gustaf SueksdorflT	7
Tyyni Oulu	Tyyni Tampere	7
Frans Ludwig	Wilhelm Carlsson-wainaan	7
Karl Sjöblom	Viktor Westerlund	7
A. Aspelin	J. Lang	7
JULIUS CJESAR	William Shakespeare	7
Georg Bergh	U. Baarman	7
Georg Bergh	Ksrl Boström	7
Georg Bergh	Karl Boström	7
Daniel Hjort	Martti Luther	7
Karl Fagerholm	Selim Åberg	7
Tyyni Marianham	Tyyni Sortawala	7
Tyyni Marianham	Tyyni Oulu	7
Henrik Aminoff	Karl Söder-	7
Konrad Meinanderin	Oskar Palmgren	7
A. af Heurlin	A. Aspelin	7
A. af Heurlin	I. Aspelin	7
J. Pelkonen	O. Granströmin	7
Eduard Evensen	Oskar Lindblad	7
J. Tornberg	Å. Tornberg	7
J. Tornberg	Viktor Eki	7
Jaakko Forsman	Lucina Hagman	7
CARL BORENIUS	Oskar Lilius	7
CARL KORSMÄN	C. Wikström	7
CARL KORSMÄN	Otto Björkell	7
CARL KORSMÄN	Victor Sarelius	7
Joh:s. Paganus	Oskar Hakuikä	7
Joh:s. Paganus	Samuel Kyander	7
Adolf Kolström	Karl Söder-	7
John Lindbäck	Oskar Thil	7
Konrad Meinander	Viktor Ekroos	7
Axel Lilius	Fridolf Zetterman	7
J. Hoffman	Pennanen Kesälahti	7
Gustaf Erholm	Otto Wendelin	7
Ivar Niska	Oskar Lindblad	7
Ivar Niska	Wilhelm Kommonen	7
Hugo Lignell	Victor Sarelius	7
A. Nyström	U. Baarman	7
Gösta Sundman	Länt Henrikink	7
Aleksandra Hambergin	A. Schlyterin	7
Aleksandra Hambergin	Emely Grönroosin	7
Tyyni Kuopio	Tyyni Tampere	7
Tyyni Kuopio	Tyyni Marianham	7
Eliel Aspelin	Lucina Hagman	7
Eliel Aspelin	Juho Sjöros	7
Gustaf Dahl	W Carls	7
ADOLF TÖRNGREN	Ivar Niska	7
ADOLF TÖRNGREN	Elias Lönnrot	7
Axel Lucander	Joh:s. Paganus	7
